beta,gamma,rho
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1682741859391576,0.08038105338272303,0.295922188498498
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.1999830061365115,0.08110868473234553,0.41221888041681787
0.19101470597414494,0.08541707122033625,0.3360903352463456
0.16734421958886617,0.09246845394662764,0.2638232019061969
0.16734421958886617,0.09246845394662764,0.2638232019061969
0.14644239580916898,0.08436122497430817,0.21885494221044144
0.14644239580916898,0.08436122497430817,0.21885494221044144
0.14644239580916898,0.08436122497430817,0.21885494221044144
0.14644239580916898,0.08436122497430817,0.21885494221044144
0.14644239580916898,0.08436122497430817,0.21885494221044144
0.1271564623992154,0.08861154584892274,0.21643884689417958
0.1271564623992154,0.08861154584892274,0.21643884689417958
0.1271564623992154,0.08861154584892274,0.21643884689417958
0.16202058100084077,0.08698148304222773,0.2838112029398482
0.15296946133732225,0.07475819405889497,0.2850482229999432
0.15296946133732225,0.07475819405889497,0.2850482229999432
0.15296946133732225,0.07475819405889497,0.2850482229999432
0.15296946133732225,0.07475819405889497,0.2850482229999432
0.15296946133732225,0.07475819405889497,0.2850482229999432
0.1700647458952952,0.07472274939011483,0.30980452014940235
0.15806836590138285,0.07055129770700046,0.30869744555721157
0.17310993135776362,0.07411856628876831,0.27363476535594194
0.17310993135776362,0.07411856628876831,0.27363476535594194
0.17310993135776362,0.07411856628876831,0.27363476535594194
0.17310993135776362,0.07411856628876831,0.27363476535594194
0.17310993135776362,0.07411856628876831,0.27363476535594194
0.13025024222498516,0.08809825320453565,0.28821278102873427
0.13025024222498516,0.08809825320453565,0.28821278102873427
0.1403416631329935,0.09009055008807598,0.2773209798578829
0.1403416631329935,0.09009055008807598,0.2773209798578829
0.13116644014435927,0.08081062141668835,0.21293258484299066
0.13116644014435927,0.08081062141668835,0.21293258484299066
0.13116644014435927,0.08081062141668835,0.21293258484299066
0.13116644014435927,0.08081062141668835,0.21293258484299066
0.15706308757842025,0.09476631684465443,0.2366842275607195
0.1337260632326544,0.08509474550615648,0.31779637340229117
0.14093030474436966,0.08586607123215591,0.32713550817804776
0.15388983890282884,0.07704467725140016,0.3286910693543185
0.17282715492432094,0.07692951299252991,0.3195621985343096
0.17282715492432094,0.07692951299252991,0.3195621985343096
0.17282715492432094,0.07692951299252991,0.3195621985343096
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.1527056540265079,0.08226819138415364,0.31501749959950065
0.14808795247278014,0.07349817881737278,0.341080913185682
0.14808795247278014,0.07349817881737278,0.341080913185682
0.14808795247278014,0.07349817881737278,0.341080913185682
0.15408362256059785,0.07744946475042343,0.27440847128280893
0.15408362256059785,0.07744946475042343,0.27440847128280893
0.15408362256059785,0.07744946475042343,0.27440847128280893
0.15408362256059785,0.07744946475042343,0.27440847128280893
0.19136438977673537,0.07889599930876419,0.356382558018398
0.19136438977673537,0.07889599930876419,0.356382558018398
0.19136438977673537,0.07889599930876419,0.356382558018398
0.19136438977673537,0.07889599930876419,0.356382558018398
0.19136438977673537,0.07889599930876419,0.356382558018398
0.19136438977673537,0.07889599930876419,0.356382558018398
0.19136438977673537,0.07889599930876419,0.356382558018398
